CMS ID,Revision ID,Content ID,Day,Key,Value,New Value
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[6].value.text,"<p>To start, fill in the blanks.</p><p><br/><b>Warning sign</b>: I know I’m falling off when…<br/></p>","<p>To start, fill in the blanks.</p><p><br/><b>Warning sign</b>: I know I’m falling off when…<br/></p>"
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[6].value.next_button,NEXT,NEXT
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[6].value.answers[0].text,A. I didn't complete any of my daily lessons.,A. I didn't complete any of my daily lessons.
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[6].value.answers[1].text,B. I didn't log any of my day’s meals.,B. I didn't log any of my day’s meals.
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[6].value.answers[2].text,C. I didn’t open Noom.,C. I didn’t open Noom.
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[6].value.explanation,,
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[7].value.text,<p><b>Danger zone</b>: I’m in the danger zone if this happens  ____ day(s) in a row.</p>,<p><b>Danger zone</b>: I’m in the danger zone if this happens  ____ day(s) in a row.</p>
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[7].value.next_button,NEXT,NEXT
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[7].value.answers[0].text,A. 1,A. 1
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[7].value.answers[1].text,B. 2,B. 2
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[7].value.answers[2].text,C. 3,C. 3
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[7].value.explanation,,
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[8].value.text,"<p><b>Reaction</b>: When this happens, Noom should:</p>","<p><b>Reaction</b>: When this happens, Noom should:</p>"
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[8].value.next_button,NEXT,NEXT
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[8].value.answers[0].text,A. Send me a text message.,A. Send me a text message.
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[8].value.answers[1].text,B. Send me an email.,B. Send me an email.
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[8].value.answers[2].text,C. Do nothing—I’ll take action myself. (Note: Noom users who pick text or email are more likely to achieve their goal weight).,C. Do nothing—I’ll take action myself. (Note: Noom users who pick text or email are more likely to achieve their goal weight).
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[8].value.explanation,,
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[9].value.title, , 
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[9].value.cta_text,,
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[9].value.next_button,NEXT,NEXT
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[9].value.content[0].value.title,Where should we send a motivating text message?,Where should we send a motivating text message?
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[9].value.content[0].value.error,Please enter a valid phone number and include a country code if you’re outside the U.S.,Please enter a valid phone number and include a country code if you’re outside the U.S.
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[9].value.content[0].value.placeholder,"(enter a phone #, including country code if non-US)","(enter a phone #, including country code if non-US)"
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[9].value.content[1].value,"By entering my phone number, I consent to receive recurring texts from Noom related to my SOS Plan. I understand that I can opt out at any time by replying 'stop'.","By entering my phone number, I consent to receive recurring texts from Noom related to my SOS Plan. I understand that I can opt out at any time by replying 'stop'."
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[10].value.title, , 
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[10].value.cta_text,,
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[10].value.next_button,NEXT,NEXT
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[10].value.content[0].value.title,Where should we send a motivating email?,Where should we send a motivating email?
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[10].value.content[0].value.error,Please enter a valid email address,Please enter a valid email address
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[10].value.content[0].value.placeholder,(enter email address),(enter email address)
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[10].value.content[1].value,"By entering my email, I consent to receive recurring emails from Noom related to my SOS Plan. I understand that I can opt out at any time by clicking the opt-out link.","By entering my email, I consent to receive recurring emails from Noom related to my SOS Plan. I understand that I can opt out at any time by clicking the opt-out link."
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[11].value.title, , 
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[11].value.cta_text,,
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[11].value.next_button,I COMMIT,I COMMIT
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,[11].value.content[0].value,"<p>Nice work!</p><br/><p>You’re about to be equipped with the ultimate plan for whenever you’re nearing the danger zone. All you need to do is say “I commit,” and we’ll turn it on. </p><br/><p>(Fun fact: Simply saying you commit to something can help you feel more accountable. It’s psychology.)</p><p><br/></p>","<p>Nice work!</p><br/><p>You’re about to be equipped with the ultimate plan for whenever you’re nearing the danger zone. All you need to do is say “I commit,” and we’ll turn it on. </p><br/><p>(Fun fact: Simply saying you commit to something can help you feel more accountable. It’s psychology.)</p><p><br/></p>"
135092,248669,courchExpSX604Day2SOSPlanQ4BaselineUX3,2,top_level_cta,I COMMIT,I COMMIT
134772,249106,courchExpSX321Day2BreathingExercisesUX3,2,[0].value.title,Hey. How are you?,Hey. How are you?
134772,249106,courchExpSX321Day2BreathingExercisesUX3,2,[0].value.cta_text,,
134772,249106,courchExpSX321Day2BreathingExercisesUX3,2,[0].value.next_button,WHICH IS...?,WHICH IS...?
134772,249106,courchExpSX321Day2BreathingExercisesUX3,2,[0].value.content[0].value,"<p><br/></p><p>No, really…how are you doing? </p><p><b><br/></b></p><p>Stressed? (Been there.)</p><p><b><br/></b></p><p>We wish we could take all your stress away, but we’re merely humble psychologists. We don’t have magic powers (yet).</p><p><br/></p><p>So while we can’t solve all the problems outside of your control, we can help you focus on one thing you can control.</p>","<p><br/></p><p>No, really…how are you doing? </p><p><b><br/></b></p><p>Stressed? (Been there.)</p><p><b><br/></b></p><p>We wish we could take all your stress away, but we’re merely humble psychologists. We don’t have magic powers (yet).</p><p><br/></p><p>So while we can’t solve all the problems outside of your control, we can help you focus on one thing you can control.</p>"
134772,249106,courchExpSX321Day2BreathingExercisesUX3,2,[1].value.title, , 
134772,249106,courchExpSX321Day2BreathingExercisesUX3,2,[1].value.cta_text,,
134772,249106,courchExpSX321Day2BreathingExercisesUX3,2,[1].value.next_button,NEXT,NEXT
134772,249106,courchExpSX321Day2BreathingExercisesUX3,2,[1].value.content[0].value,"<h4>Your breath</h4><br/><p>Have you ever thought about it? It’s probably one of the most fascinating bodily functions: involuntary yet not, controlled by conscious thought while also occurring without it.</p><br/><p>A lot of research has been done on the power of breath work to manage stress. We’ll save you the reading, but in summary, it works.</p><br/><p>So, we have three breath work exercises for you. </p>","<h4>Your breath</h4><br/><p>Have you ever thought about it? It’s probably one of the most fascinating bodily functions: involuntary yet not, controlled by conscious thought while also occurring without it.</p><br/><p>A lot of research has been done on the power of breath work to manage stress. We’ll save you the reading, but in summary, it works.</p><br/><p>So, we have three breath work exercises for you. </p>"
134772,249106,courchExpSX321Day2BreathingExercisesUX3,2,[2].value.title, , 
134772,249106,courchExpSX321Day2BreathingExercisesUX3,2,[2].value.cta_text,,
134772,249106,courchExpSX321Day2BreathingExercisesUX3,2,[2].value.next_button,NEXT,NEXT
134772,249106,courchExpSX321Day2BreathingExercisesUX3,2,[2].value.content[0].value,"<h4>For your body: Falling-out breath</h4><br/><p>This one’s great for releasing physical tension in your body.</p><ol><li>Take a deep breath in, filling your lungs as much as possible.</li><li>At the top of your breath, take one more sip of air.</li><li>Exhale with a big, out-loud sigh (something like “HHHAAAAA”) as you release all the air.</li></ol>","<h4>For your body: Falling-out breath</h4><br/><p>This one’s great for releasing physical tension in your body.</p><ol><li>Take a deep breath in, filling your lungs as much as possible.</li><li>At the top of your breath, take one more sip of air.</li><li>Exhale with a big, out-loud sigh (something like “HHHAAAAA”) as you release all the air.</li></ol>"
134772,249106,courchExpSX321Day2BreathingExercisesUX3,2,[3].value.title, , 
134772,249106,courchExpSX321Day2BreathingExercisesUX3,2,[3].value.cta_text,,
134772,249106,courchExpSX321Day2BreathingExercisesUX3,2,[3].value.next_button,NEXT,NEXT
134772,249106,courchExpSX321Day2BreathingExercisesUX3,2,[3].value.content[0].value,<h4>For your mind: Box breath</h4><br/><p>This one can help increase your mindfulness.</p><ol><li>Inhale to the count of four. </li><li>Hold your breath at the top to the count of four. </li><li>Exhale to the count of four. </li><li>Hold your breath at the bottom to the count of four.</li></ol>,<h4>For your mind: Box breath</h4><br/><p>This one can help increase your mindfulness.</p><ol><li>Inhale to the count of four. </li><li>Hold your breath at the top to the count of four. </li><li>Exhale to the count of four. </li><li>Hold your breath at the bottom to the count of four.</li></ol>
134772,249106,courchExpSX321Day2BreathingExercisesUX3,2,[4].value.title, , 
134772,249106,courchExpSX321Day2BreathingExercisesUX3,2,[4].value.cta_text,,
134772,249106,courchExpSX321Day2BreathingExercisesUX3,2,[4].value.next_button,NEXT,NEXT
134772,249106,courchExpSX321Day2BreathingExercisesUX3,2,[4].value.content[0].value,"<h4>For your self: Emptying breath</h4><br/><p>This can activate your parasympathetic nervous system and calm your sympathetic nervous system. In other words, it can help you and your body take it all down a notch.</p><p><br/></p><p>1. Inhale to the count of three.</p><p>2. Exhale slowly to the count of six, releasing as much air as you can.</p>","<h4>For your self: Emptying breath</h4><br/><p>This can activate your parasympathetic nervous system and calm your sympathetic nervous system. In other words, it can help you and your body take it all down a notch.</p><p><br/></p><p>1. Inhale to the count of three.</p><p>2. Exhale slowly to the count of six, releasing as much air as you can.</p>"
134772,249106,courchExpSX321Day2BreathingExercisesUX3,2,[5].value.title, , 
134772,249106,courchExpSX321Day2BreathingExercisesUX3,2,[5].value.cta_text,,
134772,249106,courchExpSX321Day2BreathingExercisesUX3,2,[5].value.next_button,DONE,DONE
134772,249106,courchExpSX321Day2BreathingExercisesUX3,2,[5].value.content[0].value,<p>Time to DIY<br/></p><p><br/></p>,<p>Time to DIY<br/></p><p><br/></p>
134772,249106,courchExpSX321Day2BreathingExercisesUX3,2,[5].value.content[1].value.title,Why read about breathing when you can just do it? Choose one to try:,Why read about breathing when you can just do it? Choose one to try:
134772,249106,courchExpSX321Day2BreathingExercisesUX3,2,[5].value.content[1].value.error,Please select a breathing exercise.,Please select a breathing exercise.
134772,249106,courchExpSX321Day2BreathingExercisesUX3,2,[5].value.content[1].value.options[0].text,A. Falling-out breath.,A. Falling-out breath.
134772,249106,courchExpSX321Day2BreathingExercisesUX3,2,[5].value.content[1].value.options[1].text,B. Box breath.,B. Box breath.
134772,249106,courchExpSX321Day2BreathingExercisesUX3,2,[5].value.content[1].value.options[2].text,C. Emptying breath.,C. Emptying breath.
134772,249106,courchExpSX321Day2BreathingExercisesUX3,2,[5].value.content[2].value,"<p><b><br/></b></p><p><b>Now set your timer for 1 minute and breathe.</b></p><p><b><br/></b></p><p>Your breath has just become a new tool for whenever you feel stressed.</p><p><br/></p><p>Save this lesson by tapping on the bookmark in the top-right corner of this page, so you always have your favorite breaths, well, on tap. (See what we did there?)</p><p><br/></p>","<p><b><br/></b></p><p><b>Now set your timer for 1 minute and breathe.</b></p><p><b><br/></b></p><p>Your breath has just become a new tool for whenever you feel stressed.</p><p><br/></p><p>Save this lesson by tapping on the bookmark in the top-right corner of this page, so you always have your favorite breaths, well, on tap. (See what we did there?)</p><p><br/></p>"
134772,249106,courchExpSX321Day2BreathingExercisesUX3,2,top_level_cta,DONE,DONE
134893,249108,courchexpsx219day2learningUX3,2,[0].value.title,Play on your own team,Play on your own team
134893,249108,courchexpsx219day2learningUX3,2,[0].value.cta_text,,
134893,249108,courchexpsx219day2learningUX3,2,[0].value.next_button,YOU CAN SAY THAT AGAIN,YOU CAN SAY THAT AGAIN
134893,249108,courchexpsx219day2learningUX3,2,[0].value.content[0].value,"<p>The renewed sense of hope, optimism, and opportunity that comes with the new year is the motivation many people need to get started. </p><p><br/></p><p>But at the end of the day, this motivation can be quick to fade. (That's why we had you set up your SOS plan, after all.)</p><p><br/></p><p>One of the most common times for motivation to fade is when we experience a slip. And let's face it—slips are inevitable this time of year!</p>","<p>The renewed sense of hope, optimism, and opportunity that comes with the new year is the motivation many people need to get started. </p><p><br/></p><p>But at the end of the day, this motivation can be quick to fade. (That's why we had you set up your SOS plan, after all.)</p><p><br/></p><p>One of the most common times for motivation to fade is when we experience a slip. And let's face it—slips are inevitable this time of year!</p>"
134893,249108,courchexpsx219day2learningUX3,2,[1].value.title, , 
134893,249108,courchexpsx219day2learningUX3,2,[1].value.cta_text,,
134893,249108,courchexpsx219day2learningUX3,2,[1].value.next_button,NEXT,NEXT
134893,249108,courchexpsx219day2learningUX3,2,[1].value.content[0].value,"<p>Going over your calorie budget, falling short of your water goal, a scale that won't budge—these are just some of the slips that cause a dip in most people's motivation.</p><p><br/></p><p><i>""Why's that?"" you might ask.</i></p>","<p>Going over your calorie budget, falling short of your water goal, a scale that won't budge—these are just some of the slips that cause a dip in most people's motivation.</p><p><br/></p><p><i>""Why's that?"" you might ask.</i></p>"
134893,249108,courchexpsx219day2learningUX3,2,[2].value.title, , 
134893,249108,courchexpsx219day2learningUX3,2,[2].value.cta_text,,
134893,249108,courchexpsx219day2learningUX3,2,[2].value.next_button,ALL TOO FAMILIAR...,ALL TOO FAMILIAR...
134893,249108,courchexpsx219day2learningUX3,2,[2].value.content[0].value,"<p><b>You failed. </b></p><p><b><br/></b></p><h4>Well, actually, you didn't fail—you *think* you failed. </h4><br/><p>As humans, we’re really, <i>really</i> hard on ourselves. So whenever we experience a misstep, we're quick to tell ourselves lies:<br/></p><ul><li><p><i>""I've failed.""</i></p></li><li><p><i>""I'll never reach my goal.""</i></p></li><li><p><i>""I'm not made for this.""</i></p></li></ul><p>Sound familiar?</p>","<p><b>You failed. </b></p><p><b><br/></b></p><h4>Well, actually, you didn't fail—you *think* you failed. </h4><br/><p>As humans, we’re really, <i>really</i> hard on ourselves. So whenever we experience a misstep, we're quick to tell ourselves lies:<br/></p><ul><li><p><i>""I've failed.""</i></p></li><li><p><i>""I'll never reach my goal.""</i></p></li><li><p><i>""I'm not made for this.""</i></p></li></ul><p>Sound familiar?</p>"
134893,249108,courchexpsx219day2learningUX3,2,[3].value.title, , 
134893,249108,courchexpsx219day2learningUX3,2,[3].value.cta_text,,
134893,249108,courchexpsx219day2learningUX3,2,[3].value.next_button,NEXT,NEXT
134893,249108,courchexpsx219day2learningUX3,2,[3].value.content[0].value,"<p>Psychologists call these lies <b>""thought distortions""</b> (you'll learn more about these later).</p><br/><p>And with the pressure of the new year and everyone telling us what we ought to eat, how we should exercise, and how we need to look, these <b>thought distortions get extra, extra loud</b>. </p><br/>Fortunately, <b>we have lots of tricks up our sleeves to battle these thought distortions—</b>tricks we've coined <b>Psych Tricks.</b>","<p>Psychologists call these lies <b>""thought distortions""</b> (you'll learn more about these later).</p><br/><p>And with the pressure of the new year and everyone telling us what we ought to eat, how we should exercise, and how we need to look, these <b>thought distortions get extra, extra loud</b>. </p><br/>Fortunately, <b>we have lots of tricks up our sleeves to battle these thought distortions—</b>tricks we've coined <b>Psych Tricks.</b>"
134893,249108,courchexpsx219day2learningUX3,2,[4].value.title, , 
134893,249108,courchexpsx219day2learningUX3,2,[4].value.cta_text,,
134893,249108,courchexpsx219day2learningUX3,2,[4].value.next_button,NEXT,NEXT
134893,249108,courchexpsx219day2learningUX3,2,[4].value.content[0].value,"<h4>Psych Trick: I've failed → I've learned</h4><br/><p>You're not failing, you're learning. </p><br/><p>Every setback is an <i>opportunity</i> to learn about your thoughts, your triggers, your strengths, and your challenges. Most importantly, it's an opportunity to see where you've grown and where you might need to focus more of your effort going forward.</p><br/><p>So whenever you think to yourself ""I've failed!"" or ""I can't do this!"" your job is to instead identify what this situation taught you (lemons → lemonade).</p><p><br/></p><p><embed alt=""try"" embedtype=""image"" format=""fullwidth"" id=""7415""/><br/></p>","<h4>Psych Trick: I've failed → I've learned</h4><br/><p>You're not failing, you're learning. </p><br/><p>Every setback is an <i>opportunity</i> to learn about your thoughts, your triggers, your strengths, and your challenges. Most importantly, it's an opportunity to see where you've grown and where you might need to focus more of your effort going forward.</p><br/><p>So whenever you think to yourself ""I've failed!"" or ""I can't do this!"" your job is to instead identify what this situation taught you (lemons → lemonade).</p><p><br/></p><p><embed alt=""try"" embedtype=""image"" format=""fullwidth"" id=""7415""/><br/></p>"
134893,249108,courchexpsx219day2learningUX3,2,[5].value.title, , 
134893,249108,courchexpsx219day2learningUX3,2,[5].value.cta_text,,
134893,249108,courchexpsx219day2learningUX3,2,[5].value.next_button,GOT IT!,GOT IT!
134893,249108,courchexpsx219day2learningUX3,2,[5].value.content[0].value,"<p>Let's try it on, shall we? </p><br/><p>Think back to a time where you thought to yourself ""I've failed."" (And don't tell us this hasn't happened… you're human, after all!). </p><br/><p>Now, identify at least one thing you learned from this experience.</p><br/><p>Got it in mind?</p>","<p>Let's try it on, shall we? </p><br/><p>Think back to a time where you thought to yourself ""I've failed."" (And don't tell us this hasn't happened… you're human, after all!). </p><br/><p>Now, identify at least one thing you learned from this experience.</p><br/><p>Got it in mind?</p>"
134893,249108,courchexpsx219day2learningUX3,2,[6].value.title, , 
134893,249108,courchexpsx219day2learningUX3,2,[6].value.cta_text,,
134893,249108,courchexpsx219day2learningUX3,2,[6].value.next_button,DONE,DONE
134893,249108,courchexpsx219day2learningUX3,2,[6].value.content[0].value,"<p>Not only can ""failure"" lead to learning something new, but it can also lead to a positive change. </p><p><br/></p><p>So keep this Psych Trick in mind as you continue your journey with Noom. The more you view your setbacks as opportunities to learn, the better you'll be set up for success. </p><p><br/></p><p>Don't give up on us—and we won't give up on you. </p>","<p>Not only can ""failure"" lead to learning something new, but it can also lead to a positive change. </p><p><br/></p><p>So keep this Psych Trick in mind as you continue your journey with Noom. The more you view your setbacks as opportunities to learn, the better you'll be set up for success. </p><p><br/></p><p>Don't give up on us—and we won't give up on you. </p>"
134893,249108,courchexpsx219day2learningUX3,2,top_level_cta,DONE,DONE
134773,247266,courchexpsx321module101progressUX3,2,[0].value.title,Noom 101: You’re more than halfway there,Noom 101: You’re more than halfway there
134773,247266,courchexpsx321module101progressUX3,2,[0].value.cta_text,,
134773,247266,courchexpsx321module101progressUX3,2,[0].value.next_button,EXCELLENT,EXCELLENT
134773,247266,courchexpsx321module101progressUX3,2,[0].value.content[0].value,"<p><br/></p><p>Just like that, your first graduation is right around the corner.</p><p><b><br/></b></p><p><b>15 lessons down, 8 to go.</b> </p><p><b><br/></b></p><p>Nice! That’s 65% of the way done, meaning you’re over the first hump, which is often the hardest.</p><p><br/></p><p>Stick with it! Your next mini-course is just right around the corner—and you’ll be a Noom Expert in no time.</p>","<p><br/></p><p>Just like that, your first graduation is right around the corner.</p><p><b><br/></b></p><p><b>15 lessons down, 8 to go.</b> </p><p><b><br/></b></p><p>Nice! That’s 65% of the way done, meaning you’re over the first hump, which is often the hardest.</p><p><br/></p><p>Stick with it! Your next mini-course is just right around the corner—and you’ll be a Noom Expert in no time.</p>"
134773,247266,courchexpsx321module101progressUX3,2,top_level_cta,EXCELLENT,EXCELLENT
134794,247284,courchExpSX321Day3PerfectionEA2UX3,3,[0].value.title,Permission to not be perfect,Permission to not be perfect
134794,247284,courchExpSX321Day3PerfectionEA2UX3,3,[0].value.cta_text,,
134794,247284,courchExpSX321Day3PerfectionEA2UX3,3,[0].value.next_button,PROGRESS > PERFECTION,PROGRESS > PERFECTION
134794,247284,courchExpSX321Day3PerfectionEA2UX3,3,[0].value.content[0].value,"<p><embed alt=""sx82stickynote2"" embedtype=""image"" format=""fullwidth"" id=""6447""/></p><p>Read that 10 times over. Really, 10 times. (It’s a nice mantra, and if you find one you like, make sure to hold on to it.)</p><p><b><br/></b></p><p>It's easy to get caught up in the perfectionism trap. But focusing so hard on being perfect prevents us from taking action or making any progress at all. </p><p><b><br/></b></p><p>So forget perfection—it’s not the pathway to success. </p><p><b><br/></b></p><p>You’re going to miss your calorie budget. You’re going to fall short of your goals. You’re going to gain a pound (or two). You’re going to lose it again. </p><p><br/></p><p>You’re incredible, but you’re also human. So take it easy on yourself, okay?</p>","<p><embed alt=""sx82stickynote2"" embedtype=""image"" format=""fullwidth"" id=""6447""/></p><p>Read that 10 times over. Really, 10 times. (It’s a nice mantra, and if you find one you like, make sure to hold on to it.)</p><p><b><br/></b></p><p>It's easy to get caught up in the perfectionism trap. But focusing so hard on being perfect prevents us from taking action or making any progress at all. </p><p><b><br/></b></p><p>So forget perfection—it’s not the pathway to success. </p><p><b><br/></b></p><p>You’re going to miss your calorie budget. You’re going to fall short of your goals. You’re going to gain a pound (or two). You’re going to lose it again. </p><p><br/></p><p>You’re incredible, but you’re also human. So take it easy on yourself, okay?</p>"
134794,247284,courchExpSX321Day3PerfectionEA2UX3,3,top_level_cta,PROGRESS > PERFECTION,PROGRESS > PERFECTION
134796,247296,courchexpsx321day3pedometerEA1UX3,3,[0].value.text,<p>Pop quiz: How many steps should you walk every day?<br/></p>,<p>Pop quiz: How many steps should you walk every day?<br/></p>
134796,247296,courchexpsx321day3pedometerEA1UX3,3,[0].value.next_button,NEXT,NEXT
134796,247296,courchexpsx321day3pedometerEA1UX3,3,[0].value.answers[0].text,"A. 2,000","A. 2,000"
134796,247296,courchexpsx321day3pedometerEA1UX3,3,[0].value.answers[1].text,"B. 5,000","B. 5,000"
134796,247296,courchexpsx321day3pedometerEA1UX3,3,[0].value.answers[2].text,"C. 10,000","C. 10,000"
134796,247296,courchexpsx321day3pedometerEA1UX3,3,[0].value.answers[3].text,D. 100,D. 100
134796,247296,courchexpsx321day3pedometerEA1UX3,3,[0].value.explanation,"<p>It’s <b>C. 10,000</b><b>.</b> Research from the Centers for Disease Control and Prevention shows that 150 minutes of moderate exercise per week can help you stay healthy and fend off chronic conditions like diabetes and cancer. 10,000 steps will get you there and more—plus, it’s a nice, round number. <br/></p>","<p>It’s <b>C. 10,000</b><b>.</b> Research from the Centers for Disease Control and Prevention shows that 150 minutes of moderate exercise per week can help you stay healthy and fend off chronic conditions like diabetes and cancer. 10,000 steps will get you there and more—plus, it’s a nice, round number. <br/></p>"
134796,247296,courchexpsx321day3pedometerEA1UX3,3,[1].value.text,<p>Which form of exercise is the best way to stay healthy and lower your risk of developing chronic conditions?<br/></p>,<p>Which form of exercise is the best way to stay healthy and lower your risk of developing chronic conditions?<br/></p>
134796,247296,courchexpsx321day3pedometerEA1UX3,3,[1].value.next_button,NEXT,NEXT
134796,247296,courchexpsx321day3pedometerEA1UX3,3,[1].value.answers[0].text,A. Running is best. ,A. Running is best. 
134796,247296,courchexpsx321day3pedometerEA1UX3,3,[1].value.answers[1].text,B. Walking is best. ,B. Walking is best. 
134796,247296,courchexpsx321day3pedometerEA1UX3,3,[1].value.answers[2].text,C. Running and walking are equally good.,C. Running and walking are equally good.
134796,247296,courchexpsx321day3pedometerEA1UX3,3,[1].value.answers[3].text,D. None of the above.,D. None of the above.
134796,247296,courchexpsx321day3pedometerEA1UX3,3,[1].value.explanation,"<p>It’s <b>C. Running and walking are equally good</b> at helping you stay healthy. Years of research from the American Heart Association shows that while running burns more calories in less time, walking is just as healthy for you. <br/></p>","<p>It’s <b>C. Running and walking are equally good</b> at helping you stay healthy. Years of research from the American Heart Association shows that while running burns more calories in less time, walking is just as healthy for you. <br/></p>"
134796,247296,courchexpsx321day3pedometerEA1UX3,3,[2].value.text,<p>What’s the easiest way to increase your step count? <br/></p>,<p>What’s the easiest way to increase your step count? <br/></p>
134796,247296,courchexpsx321day3pedometerEA1UX3,3,[2].value.next_button,NEXT,NEXT
134796,247296,courchexpsx321day3pedometerEA1UX3,3,[2].value.answers[0].text,A. Sign up for a marathon.,A. Sign up for a marathon.
134796,247296,courchexpsx321day3pedometerEA1UX3,3,[2].value.answers[1].text,B. Use a pedometer.,B. Use a pedometer.
134796,247296,courchexpsx321day3pedometerEA1UX3,3,[2].value.answers[2].text,C. Buy a treadmill,C. Buy a treadmill
134796,247296,courchexpsx321day3pedometerEA1UX3,3,[2].value.answers[3].text,D. There’s no easy way. It’s hopeless.,D. There’s no easy way. It’s hopeless.
134796,247296,courchexpsx321day3pedometerEA1UX3,3,[2].value.explanation,"<p>It’s <b>B. Use a pedometer.</b> A study published in the <i>Journal of the American Medical Association</i> found that if you simply give someone a pedometer, their activity level increases by over 25%. <br/></p>","<p>It’s <b>B. Use a pedometer.</b> A study published in the <i>Journal of the American Medical Association</i> found that if you simply give someone a pedometer, their activity level increases by over 25%. <br/></p>"
134796,247296,courchexpsx321day3pedometerEA1UX3,3,[3].value.title, , 
134796,247296,courchexpsx321day3pedometerEA1UX3,3,[3].value.cta_text,,
134796,247296,courchexpsx321day3pedometerEA1UX3,3,[3].value.next_button,WHAT IS IT?,WHAT IS IT?
134796,247296,courchexpsx321day3pedometerEA1UX3,3,[3].value.content[0].value,"<p>You may have noticed a goal on the home screen that starts at 2,000 steps. </p><br/><p>(If you didn’t, trust us, it’s there.)</p><br/><p>Why not 10,000 steps? Well, there’s a good reason for that.</p><p><br/></p>","<p>You may have noticed a goal on the home screen that starts at 2,000 steps. </p><br/><p>(If you didn’t, trust us, it’s there.)</p><br/><p>Why not 10,000 steps? Well, there’s a good reason for that.</p><p><br/></p>"
134796,247296,courchexpsx321day3pedometerEA1UX3,3,[4].value.title, , 
134796,247296,courchexpsx321day3pedometerEA1UX3,3,[4].value.cta_text,,
134796,247296,courchexpsx321day3pedometerEA1UX3,3,[4].value.next_button,NEXT,NEXT
134796,247296,courchexpsx321day3pedometerEA1UX3,3,[4].value.content[0].value,"<p>A study in the <i>Journal of Physical Activity and Health</i> found that when it comes to step count, just working your way up to 10,000 steps a day incrementally can still result in significant health benefits.</p><p><b><br/></b></p><p>We like this approach because it’s <b>sustainable</b>.</p><p><b><br/></b></p><p>Ever join a gym, go every single day for an hour, then taper off? Same here. </p><p><br/></p><p>Stepping up your game too quickly can cause you to burn out even faster.</p>","<p>A study in the <i>Journal of Physical Activity and Health</i> found that when it comes to step count, just working your way up to 10,000 steps a day incrementally can still result in significant health benefits.</p><p><b><br/></b></p><p>We like this approach because it’s <b>sustainable</b>.</p><p><b><br/></b></p><p>Ever join a gym, go every single day for an hour, then taper off? Same here. </p><p><br/></p><p>Stepping up your game too quickly can cause you to burn out even faster.</p>"
134796,247296,courchexpsx321day3pedometerEA1UX3,3,[5].value.title, , 
134796,247296,courchexpsx321day3pedometerEA1UX3,3,[5].value.cta_text,,
134796,247296,courchexpsx321day3pedometerEA1UX3,3,[5].value.next_button,NEXT,NEXT
